ProteinA,ProteinB,Label
protein1010,protein651,0
protein2674,protein737,0
protein1126,protein445,0
protein1126,protein2663,0
protein169,protein939,0
protein819,protein1526,0
protein2473,protein1339,0
protein515,protein2511,0
protein1561,protein1739,0
protein1867,protein119,0
protein2558,protein1463,0
protein642,protein471,0
protein737,protein2479,0
protein792,protein2024,0
protein1083,protein1506,0
protein2000,protein2319,0
protein1653,protein1795,0
protein2162,protein2140,0
protein1757,protein1294,0
protein640,protein1503,0
protein874,protein374,0
protein2251,protein1674,0
protein939,protein608,0
protein159,protein792,0
protein306,protein2162,0
protein597,protein167,0
protein1749,protein2172,0
protein1324,protein297,0
protein433,protein482,0
protein2694,protein1408,0
protein737,protein619,0
protein2140,protein2311,0
protein855,protein2162,0
protein420,protein790,0
protein1975,protein1723,0
protein424,protein855,0
protein364,protein743,0
protein25,protein2091,0
protein1138,protein2666,0
protein783,protein792,0
protein2074,protein159,0
protein2797,protein1354,0
protein1365,protein2129,0
protein2390,protein1526,0
protein1083,protein917,0
protein2550,protein91,0
protein2558,protein130,0
protein1115,protein17,0
protein17,protein2791,0
protein783,protein1724,0
protein445,protein2337,0
protein1201,protein1833,0
protein2557,protein1354,0
protein1833,protein1386,0
protein1144,protein2530,0
protein2073,protein1701,0
protein2783,protein400,0
protein119,protein1102,0
protein675,protein268,0
protein986,protein734,0
protein1561,protein935,0
protein772,protein939,0
protein1412,protein315,0
protein169,protein152,0
protein498,protein142,0
protein2674,protein664,0
protein98,protein2310,0
protein2429,protein400,0
protein1363,protein2674,0
protein2429,protein1833,0
protein2072,protein1328,0
protein2477,protein605,0
protein956,protein2435,0
protein150,protein1975,0
protein1324,protein1911,0
protein423,protein2762,0
protein232,protein1471,0
protein482,protein305,0
protein2045,protein1235,0
protein1529,protein306,0
protein1328,protein187,0
protein445,protein1929,0
protein850,protein252,0
protein620,protein230,0
protein717,protein2491,0
protein423,protein581,0
protein1201,protein1265,0
protein721,protein424,0
protein2667,protein2072,0
protein991,protein98,0
protein597,protein972,0
protein1813,protein434,0
protein368,protein1235,0
protein2311,protein1793,0
protein2545,protein424,0
protein2032,protein25,0
protein150,protein282,0
protein423,protein1742,0
protein1408,protein2458,0
protein850,protein1413,0
protein2367,protein297,0
protein2114,protein692,0
protein2473,protein141,0
protein2511,protein1975,0
protein1354,protein187,0
protein253,protein972,0
protein1792,protein498,0
protein230,protein1925,0
protein1911,protein1833,0
protein1115,protein2114,0
protein1506,protein2598,0
protein1793,protein12,0
protein2251,protein1916,0
protein12,protein1664,0
protein2319,protein850,0
protein1232,protein1793,0
protein2036,protein2107,0
protein2091,protein2416,0
protein1742,protein821,0
protein1201,protein1232,0
protein1412,protein2685,0
protein197,protein2783,0
protein1220,protein956,0
protein187,protein640,0
protein2024,protein1911,0
protein1278,protein130,0
protein50,protein232,0
protein2612,protein132,0
protein721,protein917,0
protein2172,protein2300,0
protein2337,protein282,0
protein1986,protein772,0
protein2388,protein2336,0
protein482,protein874,0
protein829,protein36,0
protein471,protein2045,0
protein874,protein972,0
protein1365,protein2114,0
protein2416,protein1011,0
protein2722,protein1911,0
protein2530,protein692,0
protein1245,protein581,0
protein1083,protein1561,0
protein400,protein1126,0
protein1365,protein151,0
protein76,protein1893,0
protein2548,protein1160,0
protein2756,protein122,0
protein1911,protein1813,0
protein515,protein1324,0
protein1930,protein1444,0
protein2073,protein1418,0
protein143,protein151,0
protein1792,protein855,0
protein98,protein1413,0
protein2713,protein94,0
protein2376,protein2259,0
protein2823,protein1245,0
protein1730,protein2599,0
protein2002,protein664,0
protein1730,protein1005,0
protein91,protein574,0
protein620,protein445,0
protein2256,protein2487,0
protein581,protein102,0
protein721,protein1265,0
protein967,protein2685,0
protein1133,protein721,0
protein445,protein1833,0
protein2021,protein1413,0
protein1701,protein36,0
protein2713,protein1749,0
protein597,protein1865,0
protein2250,protein25,0
protein788,protein686,0
protein1339,protein533,0
protein364,protein829,0
protein1425,protein2558,0
protein45,protein1144,0
protein1610,protein1529,0
protein1239,protein91,0
protein2251,protein2021,0
protein1664,protein69,0
protein2722,protein1982,0
protein431,protein1749,0
protein115,protein1748,0
protein17,protein2501,0
protein1506,protein1893,0
protein1867,protein566,0
protein232,protein1387,0
protein2548,protein263,0
protein515,protein1425,0
protein2072,protein2112,0
protein2756,protein1529,0
protein112,protein94,0
protein277,protein829,0
protein2491,protein972,0
protein583,protein1893,0
protein2251,protein2743,0
protein583,protein2612,0
protein2067,protein1302,0
protein2310,protein734,0
protein1471,protein1701,0
protein1643,protein1664,0
protein2700,protein2112,0
protein1797,protein50,0
protein2674,protein2722,0
protein692,protein1724,0
protein991,protein2420,0
protein1144,protein2162,0
protein431,protein819,0
protein1865,protein1131,0
protein1773,protein2021,0
protein995,protein2774,0
protein734,protein2005,0
protein1561,protein1408,0
protein986,protein102,0
protein1697,protein1795,0
protein1680,protein1265,0
protein2311,protein12,0
protein197,protein2598,0
protein284,protein533,0
protein1773,protein1792,0
protein2463,protein819,0
protein2429,protein2124,0
protein972,protein2067,0
protein1450,protein12,0
protein2067,protein268,0
protein253,protein1506,0
protein2423,protein1942,0
protein1390,protein2107,0
protein2786,protein315,0
protein2362,protein2463,0
protein1448,protein734,0
protein664,protein788,0
protein2700,protein675,0
protein1217,protein2367,0
protein1387,protein967,0
protein1503,protein1354,0
protein967,protein620,0
protein2463,protein2530,0
protein132,protein2225,0
protein874,protein1930,0
protein519,protein2074,0
protein1930,protein1467,0
protein2612,protein1930,0
protein1010,protein566,0
protein420,protein515,0
protein150,protein790,0
protein1674,protein1471,0
protein252,protein574,0
protein1506,protein94,0
protein667,protein1891,0
protein686,protein2074,0
protein306,protein981,0
protein1833,protein2005,0
protein130,protein1610,0
protein2701,protein2473,0
protein2545,protein1467,0
protein686,protein2068,0
protein2713,protein1271,0
protein2598,protein2744,0
protein364,protein711,0
protein1387,protein1485,0
protein1730,protein2710,0
protein2685,protein1795,0
protein1138,protein640,0
protein2162,protein2256,0
protein2473,protein1102,0
protein855,protein12,0
protein533,protein2114,0
protein1684,protein197,0
protein2710,protein482,0
protein1643,protein2140,0
protein845,protein1792,0
protein1792,protein2637,0
protein159,protein1339,0
protein2637,protein1102,0
protein1387,protein2363,0
protein737,protein967,0
protein268,protein197,0
protein1144,protein2416,0
protein445,protein2310,0
protein1739,protein2783,0
protein2487,protein2225,0
protein995,protein2487,0
protein995,protein939,0
protein2473,protein1792,0
protein1005,protein668,0
protein792,protein1138,0
protein583,protein202,0
protein202,protein2791,0
protein1664,protein197,0
protein142,protein2491,0
protein2530,protein1302,0
protein2558,protein2092,0
protein1684,protein2259,0
protein471,protein252,0
protein1795,protein169,0
protein1739,protein2786,0
protein297,protein2458,0
protein12,protein1483,0
protein533,protein991,0
protein2337,protein1867,0
protein1450,protein574,0
protein1483,protein1363,0
protein498,protein1425,0
protein268,protein2429,0
protein874,protein2797,0
protein2744,protein2091,0
protein939,protein2162,0
protein1730,protein1126,0
protein50,protein2390,0
protein1418,protein1005,0
protein651,protein1813,0
protein2756,protein2710,0
protein819,protein2036,0
protein2694,protein2319,0
protein1795,protein445,0
protein935,protein187,0
protein306,protein252,0
protein1354,protein2743,0
protein2172,protein1526,0
protein232,protein94,0
protein1005,protein1005,0
protein1885,protein2762,0
protein2388,protein1201,0
protein400,protein829,0
protein448,protein597,0
protein1724,protein230,0
protein821,protein850,0
protein855,protein2067,0
protein152,protein2328,0
protein2599,protein1339,0
protein1739,protein515,0
protein1463,protein1133,0
protein1925,protein2310,0
protein2225,protein1235,0
protein1471,protein98,0
protein36,protein2336,0
protein305,protein1653,0
protein315,protein1942,0
protein142,protein1891,0
protein1270,protein2700,0
protein2786,protein1365,0
protein917,protein17,0
protein1365,protein986,0
protein2666,protein2756,0
protein1723,protein1324,0
protein400,protein2420,0
protein434,protein482,0
protein686,protein2637,0
protein1418,protein306,0
protein1131,protein115,0
protein533,protein1529,0
protein1730,protein1418,0
protein45,protein2791,0
protein619,protein2379,0
protein1408,protein2021,0
protein986,protein935,0
protein675,protein1610,0
protein448,protein169,0
protein2000,protein1664,0
protein2774,protein1412,0
protein1425,protein151,0
protein2300,protein232,0
protein1483,protein1506,0
protein1911,protein2300,0
protein819,protein1418,0
protein2002,protein2548,0
protein717,protein45,0
protein581,protein1942,0
protein989,protein2598,0
protein1387,protein2107,0
protein2458,protein431,0
protein935,protein2024,0
protein583,protein2458,0
protein1444,protein2797,0
protein2491,protein2557,0
protein159,protein2319,0
protein35,protein1448,0
protein819,protein989,0
protein2575,protein845,0
protein130,protein1724,0
protein967,protein2032,0
protein290,protein1982,0
protein527,protein1401,0
protein1418,protein45,0
protein1891,protein2774,0
protein721,protein1131,0
protein2736,protein2774,0
protein2124,protein230,0
protein50,protein1773,0
protein433,protein70,0
protein69,protein1144,0
protein202,protein1942,0
protein2823,protein91,0
protein721,protein2722,0
protein674,protein2491,0
protein583,protein664,0
protein1201,protein2435,0
protein2548,protein187,0
protein1793,protein1265,0
protein2336,protein1701,0
protein790,protein2319,0
protein1867,protein167,0
protein401,protein284,0
protein2312,protein2557,0
protein423,protein1982,0
protein2823,protein282,0
protein2501,protein1005,0
protein1813,protein2762,0
protein2463,protein167,0
protein1925,protein434,0
protein1425,protein2473,0
protein783,protein1697,0
protein2797,protein2367,0
protein2694,protein1813,0
protein2435,protein1115,0
protein2172,protein1133,0
protein1444,protein989,0
protein232,protein1812,0
protein1885,protein1255,0
protein664,protein115,0
protein2117,protein374,0
protein445,protein2435,0
protein1674,protein2545,0
protein284,protein482,0
protein12,protein1235,0
protein1720,protein721,0
protein169,protein2713,0
protein829,protein1265,0
protein935,protein1773,0
protein1144,protein364,0
protein608,protein1911,0
protein2479,protein2390,0
protein2379,protein772,0
protein1739,protein152,0
protein2021,protein2463,0
protein2487,protein1415,0
protein98,protein574,0
protein1365,protein498,0
protein438,protein620,0
protein608,protein1891,0
protein2743,protein423,0
protein2140,protein1653,0
protein2376,protein1294,0
protein2797,protein2336,0
protein2021,protein202,0
protein297,protein1354,0
protein790,protein2694,0
protein50,protein1365,0
protein620,protein956,0
protein1232,protein2685,0
protein45,protein2786,0
protein2072,protein1742,0
protein423,protein12,0
protein788,protein1352,0
protein2251,protein252,0
protein1415,protein2416,0
protein2479,protein2511,0
protein989,protein169,0
protein711,protein1352,0
protein448,protein1982,0
protein2667,protein2363,0
protein321,protein197,0
protein981,protein566,0
protein2823,protein2319,0
protein1328,protein2458,0
protein1126,protein151,0
protein1412,protein1425,0
protein666,protein230,0
protein1265,protein187,0
protein70,protein1653,0
protein2637,protein150,0
protein374,protein2435,0
protein297,protein143,0
protein2074,protein717,0
protein1401,protein2225,0
protein91,protein1302,0
protein2390,protein2225,0
protein2024,protein2667,0
protein675,protein482,0
protein939,protein2429,0
protein1942,protein620,0
protein2036,protein1930,0
protein2067,protein1235,0
protein2225,protein232,0
protein2068,protein2336,0
protein482,protein1930,0
protein2074,protein167,0
protein1324,protein1485,0
protein1730,protein401,0
protein438,protein1415,0
protein315,protein620,0
protein1911,protein1506,0
protein1413,protein102,0
protein675,protein1005,0
protein1083,protein1529,0
protein1773,protein2251,0
protein91,protein2429,0
protein1175,protein471,0
protein2312,protein1160,0
protein122,protein2319,0
protein488,protein1929,0
protein142,protein284,0
protein2786,protein605,0
protein1115,protein2435,0
protein69,protein1302,0
protein159,protein2162,0
protein1561,protein2487,0
protein1387,protein167,0
protein2300,protein1175,0
protein1942,protein986,0
protein230,protein1138,0
protein1175,protein197,0
protein2112,protein743,0
protein2045,protein2667,0
protein2479,protein1986,0
protein2713,protein2337,0
protein2072,protein305,0
protein25,protein50,0
protein2000,protein132,0
protein2598,protein2000,0
protein1471,protein1929,0
protein202,protein1294,0
protein664,protein1975,0
protein1929,protein150,0
protein1911,protein2666,0
protein1503,protein967,0
protein17,protein2005,0
protein2667,protein2713,0
protein1529,protein433,0
protein1463,protein1005,0
protein423,protein2550,0
protein1793,protein151,0
protein2390,protein737,0
protein597,protein50,0
protein1730,protein1387,0
protein2700,protein69,0
protein1131,protein2491,0
protein1201,protein1724,0
protein1126,protein1444,0
protein1418,protein1986,0
protein574,protein1982,0
protein2067,protein2116,0
protein1270,protein829,0
protein1653,protein917,0
protein2311,protein1684,0
protein1529,protein737,0
protein2423,protein2736,0
protein1526,protein2479,0
protein45,protein1354,0
protein608,protein1133,0
protein70,protein1401,0
protein619,protein2310,0
protein986,protein1010,0
protein935,protein2376,0
protein788,protein1239,0
protein1929,protein70,0
protein1175,protein1217,0
protein433,protein1201,0
protein1664,protein1363,0
protein2429,protein2072,0
protein2756,protein400,0
protein2667,protein1929,0
protein2328,protein721,0
protein790,protein2256,0
protein1235,protein917,0
protein2530,protein1867,0
protein1610,protein981,0
protein1724,protein1235,0
protein651,protein1463,0
protein2251,protein364,0
protein1467,protein533,0
protein792,protein1942,0
protein829,protein1792,0
protein1697,protein2328,0
protein664,protein721,0
protein2225,protein1302,0
protein783,protein664,0
protein1083,protein772,0
protein2491,protein1412,0
protein1739,protein368,0
protein1232,protein1118,0
protein743,protein431,0
protein2312,protein608,0
protein1757,protein2575,0
protein783,protein566,0
protein1010,protein743,0
protein424,protein1503,0
protein1664,protein2068,0
protein1131,protein1235,0
protein1526,protein2743,0
protein152,protein232,0
protein1737,protein815,0
protein25,protein1415,0
protein1929,protein2797,0
protein1986,protein1610,0
protein1083,protein939,0
protein1485,protein1795,0
protein2036,protein2363,0
protein1561,protein471,0
protein2762,protein2091,0
protein253,protein956,0
protein12,protein2667,0
protein772,protein1724,0
protein2823,protein1115,0
protein1412,protein1450,0
protein252,protein1010,0
protein2744,protein1270,0
protein2416,protein620,0
protein2420,protein519,0
protein2091,protein488,0
protein2463,protein1930,0
protein1175,protein2545,0
protein342,protein783,0
protein1865,protein1387,0
protein1450,protein2002,0
protein1739,protein1925,0
protein2487,protein2545,0
protein874,protein796,0
protein1653,protein845,0
protein1684,protein2000,0
protein1352,protein935,0
protein2550,protein152,0
protein692,protein1265,0
protein1302,protein664,0
protein420,protein1239,0
protein364,protein448,0
protein1011,protein692,0
protein2251,protein1294,0
protein1893,protein734,0
protein2685,protein1133,0
protein583,protein917,0
protein132,protein1425,0
protein1448,protein169,0
protein187,protein2833,0
protein2710,protein1448,0
protein142,protein197,0
protein2479,protein1387,0
protein2112,protein98,0
protein1730,protein2379,0
protein1893,protein2487,0
protein1793,protein2458,0
protein401,protein2336,0
protein620,protein498,0
protein374,protein2545,0
protein2575,protein1450,0
protein2736,protein981,0
protein2112,protein790,0
protein790,protein1867,0
protein2598,protein76,0
protein448,protein2024,0
protein1773,protein253,0
protein69,protein2479,0
protein1467,protein519,0
protein2367,protein1232,0
protein845,protein1418,0
protein1467,protein874,0
protein2530,protein1386,0
protein815,protein1701,0
protein2548,protein2032,0
protein2637,protein1610,0
protein2463,protein1757,0
protein2140,protein1138,0
protein2337,protein2000,0
protein1270,protein1102,0
protein2530,protein2791,0
protein711,protein1833,0
protein583,protein152,0
protein1813,protein519,0
protein76,protein772,0
protein821,protein1742,0
protein605,protein2736,0
protein2694,protein152,0
protein2311,protein2005,0
protein1865,protein1942,0
protein1463,protein2667,0
protein2311,protein2092,0
protein675,protein1413,0
protein2423,protein1235,0
protein2336,protein935,0
protein972,protein2312,0
protein401,protein1352,0
protein2092,protein1265,0
protein666,protein1354,0
protein1352,protein2319,0
protein1160,protein315,0
protein151,protein1010,0
protein315,protein986,0
protein119,protein2225,0
protein2548,protein2379,0
protein420,protein2783,0
protein1232,protein1891,0
protein1386,protein2663,0
protein1833,protein2420,0
protein608,protein2091,0
protein2117,protein1386,0
protein482,protein642,0
protein1485,protein438,0
protein1328,protein2744,0
protein2530,protein2000,0
protein132,protein1986,0
protein423,protein76,0
protein434,protein1011,0
protein829,protein76,0
protein151,protein69,0
protein1813,protein1235,0
protein2319,protein1294,0
protein1720,protein1813,0
protein52,protein583,0
protein424,protein2530,0
protein1684,protein2021,0
protein2791,protein438,0
protein855,protein1471,0
protein938,protein2530,0
protein1748,protein597,0
protein2667,protein438,0
protein2762,protein1720,0
protein1413,protein1115,0
protein2473,protein1485,0
protein1674,protein2336,0
protein2558,protein471,0
protein252,protein130,0
protein935,protein2491,0
protein1697,protein1448,0
protein956,protein1102,0
protein2379,protein1302,0
protein482,protein2045,0
protein2713,protein1425,0
protein2637,protein2107,0
protein1773,protein151,0
protein2823,protein1425,0
protein167,protein935,0
protein605,protein815,0
protein995,protein1793,0
protein471,protein2797,0
protein819,protein321,0
protein1115,protein515,0
protein2558,protein2674,0
protein1270,protein2710,0
protein2117,protein112,0
protein1986,protein1363,0
protein737,protein52,0
protein1526,protein152,0
protein445,protein1664,0
protein2310,protein202,0
protein1916,protein284,0
protein1339,protein1893,0
protein2783,protein143,0
protein2598,protein306,0
protein2436,protein268,0
protein498,protein2092,0
protein815,protein2068,0
protein981,protein2032,0
protein45,protein1916,0
protein2036,protein783,0
protein2319,protein1891,0
protein1294,protein76,0
protein282,protein2744,0
protein1302,protein433,0
protein143,protein1324,0
protein620,protein2073,0
protein2458,protein2674,0
protein1986,protein642,0
protein2328,protein2487,0
protein2473,protein2429,0
protein2791,protein2736,0
protein1911,protein642,0
protein664,protein2112,0
protein1115,protein2511,0
protein2550,protein1126,0
protein101,protein1463,0
protein2637,protein829,0
protein45,protein423,0
protein2666,protein1724,0
protein400,protein743,0
protein2667,protein967,0
protein917,protein566,0
protein1929,protein2117,0
protein2833,protein2666,0
protein2117,protein939,0
protein1757,protein1561,0
protein2162,protein420,0
protein2663,protein253,0
protein527,protein1653,0
protein2072,protein1724,0
protein1131,protein1723,0
protein268,protein2319,0
protein1365,protein2663,0
protein253,protein2310,0
protein368,protein1748,0
protein488,protein2250,0
protein1386,protein2612,0
protein734,protein1643,0
protein1891,protein1220,0
protein1160,protein1674,0
protein1175,protein1401,0
protein574,protein597,0
protein1126,protein815,0
protein2530,protein420,0
protein197,protein995,0
protein986,protein2112,0
protein1867,protein2112,0
protein1833,protein675,0
protein2225,protein297,0
protein2791,protein1102,0
protein956,protein424,0
protein574,protein972,0
protein1748,protein1737,0
protein651,protein2002,0
protein2756,protein315,0
protein252,protein306,0
protein574,protein101,0
protein692,protein2416,0
protein253,protein734,0
protein2762,protein159,0
protein829,protein2548,0
protein2000,protein972,0
protein734,protein1982,0
protein1040,protein967,0
protein815,protein2376,0
protein1653,protein52,0
protein692,protein2463,0
protein711,protein12,0
protein2172,protein2463,0
protein2021,protein1463,0
protein2612,protein498,0
protein790,protein2328,0
protein1795,protein1930,0
protein2256,protein1773,0
protein651,protein2713,0
protein102,protein1294,0
protein692,protein141,0
protein2036,protein1724,0
protein315,protein122,0
protein98,protein2416,0
protein2379,protein2117,0
protein829,protein790,0
protein2162,protein76,0
protein1133,protein2379,0
protein76,protein1867,0
protein232,protein2124,0
protein608,protein711,0
protein2067,protein1730,0
protein1294,protein788,0
protein2036,protein917,0
protein498,protein819,0
protein1867,protein132,0
protein815,protein1133,0
protein1893,protein76,0
protein1387,protein2637,0
protein734,protein2491,0
protein1865,protein1083,0
protein2140,protein374,0
protein1773,protein2612,0
protein2511,protein2575,0
protein1813,protein1463,0
protein1506,protein1483,0
protein1401,protein438,0
protein2379,protein2319,0
protein1916,protein2379,0
protein130,protein1463,0
protein12,protein297,0
protein1792,protein2416,0
protein2783,protein36,0
protein232,protein2114,0
protein115,protein2710,0
protein2762,protein1144,0
protein2388,protein1217,0
protein284,protein169,0
protein498,protein277,0
protein2685,protein1792,0
protein1102,protein70,0
protein45,protein112,0
protein850,protein2833,0
protein119,protein819,0
protein25,protein1526,0
protein819,protein2545,0
protein991,protein1891,0
protein2548,protein2112,0
protein98,protein939,0
protein1885,protein488,0
protein597,protein1793,0
protein69,protein956,0
protein956,protein374,0
protein605,protein527,0
protein252,protein2783,0
protein1749,protein1793,0
protein1813,protein2479,0
protein1444,protein2786,0
protein1986,protein1701,0
protein1413,protein772,0
protein2225,protein1795,0
protein1813,protein2129,0
protein972,protein1235,0
protein1363,protein981,0
protein424,protein874,0
protein2423,protein197,0
protein2072,protein1684,0
protein815,protein583,0
protein2300,protein445,0
protein1131,protein1813,0
protein2129,protein2713,0
protein445,protein152,0
protein2251,protein2786,0
protein1986,protein101,0
protein2833,protein2463,0
protein2557,protein605,0
protein2256,protein2162,0
protein1483,protein790,0
protein2000,protein1529,0
protein2557,protein1131,0
protein1235,protein2550,0
protein2710,protein2073,0
protein666,protein1352,0
protein991,protein2701,0
protein2637,protein1425,0
protein1865,protein1408,0
protein527,protein1412,0
protein150,protein150,0
protein1302,protein986,0
protein2479,protein1115,0
protein651,protein94,0
protein2036,protein1463,0
protein608,protein2700,0
protein101,protein2319,0
protein2700,protein268,0
protein2612,protein252,0
protein642,protein297,0
protein1102,protein619,0
protein2783,protein995,0
protein1328,protein2694,0
protein132,protein2319,0
protein2074,protein1986,0
protein666,protein2067,0
protein1610,protein2487,0
protein1302,protein202,0
protein141,protein1239,0
protein91,protein717,0
protein1005,protein2036,0
protein938,protein2225,0
protein1664,protein1833,0
protein938,protein566,0
protein2311,protein1561,0
protein1503,protein420,0
protein321,protein132,0
protein1467,protein1982,0
protein17,protein2774,0
protein2558,protein115,0
protein1723,protein1697,0
protein1982,protein1723,0
protein1697,protein368,0
protein583,protein282,0
protein2337,protein1354,0
protein1387,protein2744,0
protein122,protein2312,0
protein122,protein374,0
protein2363,protein1701,0
protein815,protein2300,0
protein734,protein2710,0
protein995,protein1911,0
protein829,protein420,0
protein150,protein967,0
protein2612,protein1793,0
protein2021,protein252,0
protein197,protein619,0
protein284,protein874,0
protein2511,protein232,0
protein2107,protein1126,0
protein438,protein574,0
protein1749,protein1270,0
protein1339,protein1749,0
protein1339,protein141,0
protein1232,protein1245,0
protein282,protein790,0
protein1270,protein792,0
protein2367,protein1444,0
protein1942,protein1724,0
protein2328,protein2762,0
protein1739,protein1448,0
protein2744,protein321,0
protein152,protein1467,0
protein2550,protein819,0
protein1885,protein721,0
protein1408,protein1975,0
protein1503,protein2000,0
protein1813,protein2024,0
protein2674,protein433,0
protein1010,protein1425,0
protein1265,protein995,0
protein268,protein284,0
protein1245,protein1450,0
protein675,protein119,0
protein1133,protein2256,0
protein1450,protein1201,0
protein533,protein2491,0
protein401,protein400,0
protein2319,protein202,0
protein2112,protein2548,0
protein202,protein1795,0
protein1792,protein2024,0
protein17,protein2379,0
protein2311,protein935,0
protein445,protein1561,0
protein2550,protein1748,0
protein1408,protein306,0
protein1294,protein2256,0
protein1674,protein2367,0
protein991,protein2557,0
protein2401,protein130,0
protein2068,protein2379,0
protein12,protein1444,0
protein25,protein1942,0
protein488,protein1506,0
protein2112,protein620,0
protein45,protein583,0
protein1131,protein1201,0
protein94,protein2463,0
protein306,protein527,0
protein1885,protein1365,0
protein807,protein2336,0
protein2005,protein2091,0
protein2337,protein2756,0
protein1386,protein2797,0
protein1723,protein1418,0
protein143,protein583,0
protein1245,protein743,0
protein2511,protein368,0
protein1773,protein1386,0
protein35,protein845,0
protein2511,protein2172,0
protein1653,protein423,0
protein2612,protein2336,0
protein1175,protein721,0
protein1328,protein1144,0
protein783,protein2250,0
protein1412,protein401,0
protein1942,protein1697,0
protein2318,protein2744,0
protein1386,protein91,0
protein1737,protein1529,0
protein423,protein1684,0
protein290,protein829,0
protein2114,protein2685,0
protein2312,protein981,0
protein36,protein2722,0
protein2435,protein374,0
protein972,protein2114,0
protein533,protein2791,0
protein315,protein956,0
protein498,protein2367,0
protein2367,protein115,0
protein1217,protein1115,0
protein989,protein2558,0
protein1739,protein1748,0
protein1133,protein306,0
protein2637,protein268,0
protein284,protein2259,0
protein1418,protein1929,0
protein1239,protein2786,0
protein1723,protein1561,0
protein2312,protein2250,0
protein2390,protein1813,0
protein52,protein401,0
protein91,protein2637,0
protein2530,protein50,0
protein1450,protein2550,0
protein1485,protein91,0
protein2124,protein2823,0
protein2092,protein1444,0
protein2674,protein939,0
protein1942,protein1684,0
protein2162,protein2379,0
protein2005,protein1739,0
protein1131,protein2479,0
protein743,protein2107,0
protein1011,protein1793,0
protein2501,protein151,0
protein431,protein2310,0
protein401,protein2501,0
protein574,protein467,0
protein2117,protein1201,0
protein1235,protein101,0
protein1748,protein855,0
protein2667,protein448,0
protein2557,protein141,0
protein850,protein783,0
protein315,protein2612,0
protein2092,protein2021,0
protein2225,protein167,0
protein2311,protein2140,0
protein1412,protein2068,0
protein1270,protein2833,0
protein1930,protein1471,0
protein737,protein1793,0
protein1742,protein1942,0
protein119,protein1757,0
protein1255,protein666,0
protein620,protein1010,0
protein1929,protein1929,0
protein2388,protein2736,0
protein1720,protein2575,0
protein1701,protein1005,0
protein874,protein1011,0
protein1160,protein2172,0
protein2530,protein2666,0
protein434,protein2685,0
protein686,protein2107,0
protein112,protein1126,0
protein151,protein2598,0
protein232,protein666,0
protein1813,protein1270,0
protein142,protein1813,0
protein2545,protein989,0
protein2823,protein2117,0
protein967,protein2736,0
protein2713,protein1929,0
protein2713,protein252,0
protein1450,protein666,0
protein2423,protein2479,0
protein1813,protein1418,0
protein788,protein132,0
protein364,protein1217,0
protein2491,protein2786,0
protein815,protein1104,0
protein142,protein2637,0
protein1739,protein1942,0
protein2416,protein821,0
protein2435,protein664,0
protein2328,protein232,0
protein1450,protein50,0
protein2140,protein1448,0
protein743,protein939,0
protein1610,protein1674,0
protein1354,protein374,0
protein711,protein150,0
protein1408,protein533,0
protein1929,protein2045,0
protein2823,protein2511,0
protein284,protein130,0
protein169,protein2337,0
protein2663,protein1131,0
protein2032,protein2390,0
protein1083,protein2092,0
protein2674,protein2435,0
protein2092,protein1387,0
protein102,protein2791,0
protein45,protein819,0
protein2032,protein252,0
protein1911,protein482,0
protein1742,protein2637,0
protein1724,protein2545,0
protein692,protein2637,0
protein2162,protein807,0
protein1664,protein1010,0
protein374,protein1526,0
protein533,protein2700,0
protein482,protein1201,0
protein306,protein2337,0
protein98,protein167,0
protein1115,protein506,0
protein91,protein321,0
protein2663,protein151,0
protein1561,protein1467,0
protein2598,protein2791,0
protein424,protein829,0
protein52,protein2744,0
protein1723,protein2310,0
protein2376,protein1131,0
protein1653,protein1749,0
protein2663,protein1294,0
protein1653,protein2511,0
protein2783,protein2701,0
protein187,protein1653,0
protein434,protein1418,0
protein1865,protein2363,0
protein821,protein1982,0
protein1561,protein150,0
protein1324,protein401,0
protein400,protein2336,0
protein101,protein119,0
protein939,protein101,0
protein101,protein1529,0
protein1255,protein1102,0
protein2036,protein2388,0
protein651,protein1328,0
protein737,protein608,0
protein2797,protein1929,0
protein1011,protein2491,0
protein471,protein1415,0
protein306,protein1643,0
protein2713,protein605,0
protein197,protein1865,0
protein1270,protein788,0
protein790,protein2251,0
protein2319,protein819,0
protein1739,protein519,0
protein519,protein1115,0
protein783,protein230,0
protein482,protein364,0
protein2791,protein1011,0
protein1865,protein1793,0
protein45,protein935,0
protein1245,protein2700,0
protein2783,protein1413,0
protein187,protein364,0
protein1529,protein151,0
protein1386,protein734,0
protein2743,protein1724,0
protein1795,protein1126,0
protein1235,protein112,0
protein1833,protein1011,0
protein1773,protein1724,0
protein608,protein2458,0
protein737,protein2376,0
protein2762,protein1415,0
protein1792,protein2666,0
protein1352,protein1270,0
protein1643,protein150,0
protein2036,protein2823,0
protein1201,protein36,0
protein306,protein1463,0
protein1339,protein1757,0
protein263,protein1795,0
protein1737,protein2487,0
protein2416,protein150,0
protein119,protein94,0
protein1328,protein1749,0
protein2786,protein2473,0
protein70,protein1911,0
protein1131,protein2074,0
protein850,protein321,0
protein829,protein1302,0
protein1749,protein374,0
protein1265,protein651,0
protein668,protein141,0
protein527,protein2423,0
protein2598,protein132,0
protein2107,protein527,0
protein2112,protein1412,0
protein1739,protein2045,0
protein608,protein1011,0
protein2328,protein1723,0
